"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err"
"620","Premier League","2020-06-25","Premier League (Matchweek 31)","Chelsea","4-3-3",2,3.2,"Christian Pulisic · 36&rsquor; Willian (P) · 78&rsquor;","1","0","Manchester City","4-3-3",1,0.8,"Kevin De Bruyne · 55&rsquor; Fernandinho · 77&rsquor;","1","1","https://fbref.com/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League","Manchester City","Away",976,7,5,3,3,1,2,12,16.7,10,10,4,6,5,12,8,2
"621","Premier League","2020-06-27","Premier League (Matchweek 32)","Aston Villa","4-1-2-1-2",0,0.6,"","1","0","Wolverhampton Wanderers","3-5-2",1,0.7,"Leander Dendoncker · 62&rsquor;","1","0","https://fbref.com/en/matches/b4483d72/Aston-Villa-Wolverhampton-Wanderers-June-27-2020-Premier-League","Aston Villa","Home",990,8,2,6,1,1,3,11,27.3,8,10,1,9,11,19,11,1
"622","Premier League","2020-06-27","Premier League (Matchweek 32)","Aston Villa","4-1-2-1-2",0,0.6,"","1","0","Wolverhampton Wanderers","3-5-2",1,0.7,"Leander Dendoncker · 62&rsquor;","1","0","https://fbref.com/en/matches/b4483d72/Aston-Villa-Wolverhampton-Wanderers-June-27-2020-Premier-League","Wolverhampton Wanderers","Away",990,10,6,7,2,1,5,14,35.7,9,5,2,3,7,17,9,0
"623","Premier League","2020-06-28","Premier League (Matchweek 32)","Watford","4-2-3-1",1,0.5,"Jan Bednarek (OG) · 79&rsquor;","3","0","Southampton","4-4-2",3,1.3,"Danny Ings · 16&rsquor; Danny Ings · 70&rsquor; James Ward-Prowse · 82&rsquor;","0","0","https://fbref.com/en/matches/37720dc3/Watford-Southampton-June-28-2020-Premier-League","Watford","Home",990,13,8,6,4,3,4,13,30.8,9,10,1,9,14,27,10,1
"624","Premier League","2020-06-28","Premier League (Matchweek 32)","Watford","4-2-3-1",1,0.5,"Jan Bednarek (OG) · 79&rsquor;","3","0","Southampton","4-4-2",3,1.3,"Danny Ings · 16&rsquor; Danny Ings · 70&rsquor; James Ward-Prowse · 82&rsquor;","0","0","https://fbref.com/en/matches/37720dc3/Watford-Southampton-June-28-2020-Premier-League","Southampton","Away",990,20,14,10,8,2,9,19,47.4,10,11,5,6,11,31,29,0
"625","Premier League","2020-06-29","Premier League (Matchweek 32)","Crystal Palace","4-5-1",0,0.9,"","1","0","Burnley","4-4-1-1",1,0.4,"Ben Mee · 62&rsquor;","1","0","https://fbref.com/en/matches/d7661a5f/Crystal-Palace-Burnley-June-29-2020-Premier-League","Crystal Palace","Home",990,13,10,6,5,2,8,17,47.1,9,7,1,6,7,20,16,1
"626","Premier League","2020-06-29","Premier League (Matchweek 32)","Crystal Palace","4-5-1",0,0.9,"","1","0","Burnley","4-4-1-1",1,0.4,"Ben Mee · 62&rsquor;","1","0","https://fbref.com/en/matches/d7661a5f/Crystal-Palace-Burnley-June-29-2020-Premier-League","Burnley","Away",990,16,12,10,3,3,6,13,46.2,7,18,7,11,9,25,37,0
"627","Premier League","2020-06-30","Premier League (Matchweek 32)","Brighton & Hove Albion","4-4-2",0,0.4,"","0","0","Manchester United","4-2-3-1",3,1,"Mason Greenwood · 16&rsquor; Bruno Fernandes · 29&rsquor; Bruno Fernandes · 50&rsquor;","1","0","https://fbref.com/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League","Brighton & Hove Albion","Home",990,13,9,6,7,0,6,14,42.9,8,12,2,10,10,23,16,0
"628","Premier League","2020-06-30","Premier League (Matchweek 32)","Brighton & Hove Albion","4-4-2",0,0.4,"","0","0","Manchester United","4-2-3-1",3,1,"Mason Greenwood · 16&rsquor; Bruno Fernandes · 29&rsquor; Bruno Fernandes · 50&rsquor;","1","0","https://fbref.com/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League","Manchester United","Away",990,16,12,9,6,1,7,14,50,7,7,1,6,5,21,15,0
"629","Premier League","2020-07-01","Premier League (Matchweek 32)","Bournemouth","4-4-2",1,1.6,"Dan Gosling · 90+4&rsquor;","2","0","Newcastle United","4-2-3-1",4,1.8,"Dwight Gayle · 5&rsquor; Sean Longstaff · 30&rsquor; Miguel Almirón · 57&rsquor; Valentino Lazaro · 77&rsquor;","0","0","https://fbref.com/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League","Bournemouth","Home",990,16,8,6,9,1,9,19,47.4,10,3,1,2,8,24,7,0
"630","Premier League","2020-07-01","Premier League (Matchweek 32)","Bournemouth","4-4-2",1,1.6,"Dan Gosling · 90+4&rsquor;","2","0","Newcastle United","4-2-3-1",4,1.8,"Dwight Gayle · 5&rsquor; Sean Longstaff · 30&rsquor; Miguel Almirón · 57&rsquor; Valentino Lazaro · 77&rsquor;","0","0","https://fbref.com/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League","Newcastle United","Away",990,16,11,10,4,2,8,19,42.1,11,10,5,5,16,32,13,0
"631","Premier League","2020-07-01","Premier League (Matchweek 32)","Everton","4-4-2",2,1.2,"Richarlison · 10&rsquor; Gylfi Sigurðsson (P) · 16&rsquor;","1","0","Leicester City","4-1-4-1",1,1.8,"Kelechi Iheanacho · 51&rsquor;","1","0","https://fbref.com/en/matches/c2c7ebbf/Everton-Leicester-City-July-1-2020-Premier-League","Everton","Home",990,20,9,10,8,2,11,28,39.3,17,10,6,4,9,29,37,0
"632","Premier League","2020-07-01","Premier League (Matchweek 32)","Everton","4-4-2",2,1.2,"Richarlison · 10&rsquor; Gylfi Sigurðsson (P) · 16&rsquor;","1","0","Leicester City","4-1-4-1",1,1.8,"Kelechi Iheanacho · 51&rsquor;","1","0","https://fbref.com/en/matches/c2c7ebbf/Everton-Leicester-City-July-1-2020-Premier-League","Leicester City","Away",990,15,10,7,5,3,4,17,23.5,13,11,3,8,6,21,9,0
"633","Premier League","2020-07-01","Premier League (Matchweek 32)","Arsenal","3-4-3",4,1.5,"Pierre-Emerick Aubameyang · 33&rsquor; Granit Xhaka · 37&rsquor; Pierre-Emerick Aubameyang · 67&rsquor; Cédric Soares · 81&rsquor;","1","0","Norwich City","4-1-4-1",0,0.3,"","4","0","https://fbref.com/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League","Arsenal","Home",990,12,8,2,6,4,3,12,25,9,10,2,8,13,25,12,0
"634","Premier League","2020-07-01","Premier League (Matchweek 32)","Arsenal","3-4-3",4,1.5,"Pierre-Emerick Aubameyang · 33&rsquor; Granit Xhaka · 37&rsquor; Pierre-Emerick Aubameyang · 67&rsquor; Cédric Soares · 81&rsquor;","1","0","Norwich City","4-1-4-1",0,0.3,"","4","0","https://fbref.com/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League","Norwich City","Away",990,19,15,10,8,1,5,12,41.7,7,10,1,9,4,23,20,2
"635","Premier League","2020-07-01","Premier League (Matchweek 32)","West Ham United","4-2-3-1",3,2.2,"Tomáš Souček · 45+2&rsquor; Michail Antonio · 51&rsquor; Andriy Yarmolenko · 89&rsquor;","2","0","Chelsea","4-3-3",2,1.6,"Willian (P) · 42&rsquor; Willian · 72&rsquor;","1","0","https://fbref.com/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League","West Ham United","Home",990,16,4,11,4,1,8,19,42.1,11,10,2,8,15,31,33,0
"636","Premier League","2020-07-01","Premier League (Matchweek 32)","West Ham United","4-2-3-1",3,2.2,"Tomáš Souček · 45+2&rsquor; Michail Antonio · 51&rsquor; Andriy Yarmolenko · 89&rsquor;","2","0","Chelsea","4-3-3",2,1.6,"Willian (P) · 42&rsquor; Willian · 72&rsquor;","1","0","https://fbref.com/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League","Chelsea","Away",990,19,11,10,7,2,13,17,76.5,4,8,4,4,5,24,10,0
"637","Premier League","2020-07-02","Premier League (Matchweek 32)","Sheffield United","3-5-2",3,1.6,"Sander Berge · 31&rsquor; Lys Mousset · 69&rsquor; Oliver McBurnie · 84&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,1.1,"Harry Kane · 90&rsquor;","0","0","https://fbref.com/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League","Sheffield United","Home",990,18,12,10,7,1,3,12,25,9,14,2,12,16,34,28,0
"638","Premier League","2020-07-02","Premier League (Matchweek 32)","Sheffield United","3-5-2",3,1.6,"Sander Berge · 31&rsquor; Lys Mousset · 69&rsquor; Oliver McBurnie · 84&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,1.1,"Harry Kane · 90&rsquor;","0","0","https://fbref.com/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League","Tottenham Hotspur","Away",990,14,11,9,5,0,5,13,38.5,8,5,0,5,15,29,9,0
"639","Premier League","2020-07-02","Premier League (Matchweek 32)","Manchester City","4-2-3-1",4,2.4,"Kevin De Bruyne (P) · 25&rsquor; Raheem Sterling · 35&rsquor; Phil Foden · 45&rsquor; Alex Oxlade-Chamberlain (OG) · 66&rsquor;","2","0","Liverpool","4-3-3",0,1.1,"","2","0","https://fbref.com/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League","Manchester City","Home",990,10,7,8,2,0,4,9,44.4,5,8,5,3,8,18,20,2
"640","Premier League","2020-07-02","Premier League (Matchweek 32)","Manchester City","4-2-3-1",4,2.4,"Kevin De Bruyne (P) · 25&rsquor; Raheem Sterling · 35&rsquor; Phil Foden · 45&rsquor; Alex Oxlade-Chamberlain (OG) · 66&rsquor;","2","0","Liverpool","4-3-3",0,1.1,"","2","0","https://fbref.com/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League","Liverpool","Away",990,13,8,8,3,2,4,13,30.8,9,11,3,8,15,28,8,1
"641","Premier League","2020-07-04","Premier League (Matchweek 33)","Norwich City","4-2-3-1",0,0.6,"","2","0","Brighton & Hove Albion","4-2-2-2",1,1,"Leandro Trossard · 25&rsquor;","2","0","https://fbref.com/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League","Norwich City","Home",990,14,10,9,3,2,9,15,60,6,11,3,8,3,17,21,0
"642","Premier League","2020-07-04","Premier League (Matchweek 33)","Norwich City","4-2-3-1",0,0.6,"","2","0","Brighton & Hove Albion","4-2-2-2",1,1,"Leandro Trossard · 25&rsquor;","2","0","https://fbref.com/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League","Brighton & Hove Albion","Away",990,11,5,5,5,1,2,11,18.2,9,18,7,11,13,24,18,0
"643","Premier League","2020-07-04","Premier League (Matchweek 33)","Leicester City","3-4-1-2",3,2.8,"Kelechi Iheanacho · 49&rsquor; Jamie Vardy · 77&rsquor; Jamie Vardy · 90+4&rsquor;","2","0","Crystal Palace","4-5-1",0,0.8,"","1","0","https://fbref.com/en/matches/88e800c1/Leicester-City-Crystal-Palace-July-4-2020-Premier-League","Leicester City","Home",990,29,17,14,15,0,9,23,39.1,14,10,1,9,14,43,24,0
"644","Premier League","2020-07-04","Premier League (Matchweek 33)","Leicester City","3-4-1-2",3,2.8,"Kelechi Iheanacho · 49&rsquor; Jamie Vardy · 77&rsquor; Jamie Vardy · 90+4&rsquor;","2","0","Crystal Palace","4-5-1",0,0.8,"","1","0","https://fbref.com/en/matches/88e800c1/Leicester-City-Crystal-Palace-July-4-2020-Premier-League","Crystal Palace","Away",990,18,8,6,10,2,10,16,62.5,6,19,5,14,7,25,5,3
"645","Premier League","2020-07-04","Premier League (Matchweek 33)","Manchester United","4-2-3-1",5,2.5,"Mason Greenwood · 29&rsquor; Marcus Rashford (P) · 35&rsquor; Anthony Martial · 45+2&rsquor; Mason Greenwood · 54&rsquor; Bruno Fernandes · 59&rsquor;","0","0","Bournemouth","4-4-2",2,1.8,"Junior Stanislas · 15&rsquor; Joshua King (P) · 49&rsquor;","1","0","https://fbref.com/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League","Manchester United","Home",990,16,9,6,8,2,8,14,57.1,6,6,1,5,13,29,9,1
"646","Premier League","2020-07-04","Premier League (Matchweek 33)","Manchester United","4-2-3-1",5,2.5,"Mason Greenwood · 29&rsquor; Marcus Rashford (P) · 35&rsquor; Anthony Martial · 45+2&rsquor; Mason Greenwood · 54&rsquor; Bruno Fernandes · 59&rsquor;","0","0","Bournemouth","4-4-2",2,1.8,"Junior Stanislas · 15&rsquor; Joshua King (P) · 49&rsquor;","1","0","https://fbref.com/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League","Bournemouth","Away",990,10,4,7,2,1,2,13,15.4,11,9,5,4,11,21,19,0
"647","Premier League","2020-07-04","Premier League (Matchweek 33)","Wolverhampton Wanderers","3-5-2",0,1.2,"","2","0","Arsenal","3-4-3",2,1.3,"Bukayo Saka · 43&rsquor; Alexandre Lacazette · 86&rsquor;","4","0","https://fbref.com/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League","Wolverhampton Wanderers","Home",990,13,7,8,3,2,2,10,20,8,7,3,4,8,21,10,2
"648","Premier League","2020-07-04","Premier League (Matchweek 33)","Wolverhampton Wanderers","3-5-2",0,1.2,"","2","0","Arsenal","3-4-3",2,1.3,"Bukayo Saka · 43&rsquor; Alexandre Lacazette · 86&rsquor;","4","0","https://fbref.com/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League","Arsenal","Away",990,29,19,10,13,6,12,18,66.7,6,10,4,6,11,40,26,0
"649","Premier League","2020-07-04","Premier League (Matchweek 33)","Chelsea","4-3-3",3,2.5,"Olivier Giroud · 28&rsquor; Willian (P) · 43&rsquor; Ross Barkley · 90+2&rsquor;","0","0","Watford","4-5-1",0,0.6,"","2","0","https://fbref.com/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League","Chelsea","Home",990,13,8,6,6,1,3,9,33.3,6,9,0,9,11,24,19,1
"650","Premier League","2020-07-04","Premier League (Matchweek 33)","Chelsea","4-3-3",3,2.5,"Olivier Giroud · 28&rsquor; Willian (P) · 43&rsquor; Ross Barkley · 90+2&rsquor;","0","0","Watford","4-5-1",0,0.6,"","2","0","https://fbref.com/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League","Watford","Away",990,24,15,10,8,6,6,13,46.2,7,11,8,3,11,35,20,0
"651","Premier League","2020-07-05","Premier League (Matchweek 33)","Burnley","4-4-2",1,1.3,"James Tarkowski · 43&rsquor;","0","0","Sheffield United","3-5-2",1,1.1,"John Egan · 80&rsquor;","0","0","https://fbref.com/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League","Burnley","Home",990,9,7,3,4,2,2,17,11.8,15,16,4,12,7,16,41,0
"652","Premier League","2020-07-05","Premier League (Matchweek 33)","Burnley","4-4-2",1,1.3,"James Tarkowski · 43&rsquor;","0","0","Sheffield United","3-5-2",1,1.1,"John Egan · 80&rsquor;","0","0","https://fbref.com/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League","Sheffield United","Away",990,12,8,4,6,2,4,9,44.4,5,4,0,4,9,21,20,0
"653","Premier League","2020-07-05","Premier League (Matchweek 33)","Newcastle United","4-2-3-1",2,1.4,"Miguel Almirón · 17&rsquor; Jonjo Shelvey · 67&rsquor;","1","0","West Ham United","4-2-3-1",2,2.1,"Michail Antonio · 4&rsquor; Tomáš Souček · 65&rsquor;","0","0","https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League","Newcastle United","Home",990,22,13,16,5,1,14,17,82.4,3,9,4,5,1,23,20,1
"654","Premier League","2020-07-05","Premier League (Matchweek 33)","Newcastle United","4-2-3-1",2,1.4,"Miguel Almirón · 17&rsquor; Jonjo Shelvey · 67&rsquor;","1","0","West Ham United","4-2-3-1",2,2.1,"Michail Antonio · 4&rsquor; Tomáš Souček · 65&rsquor;","0","0","https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League","West Ham United","Away",990,18,9,8,6,4,6,18,33.3,12,11,2,9,9,27,17,0
"655","Premier League","2020-07-05","Premier League (Matchweek 33)","Liverpool","4-3-3",2,0.7,"Sadio Mané · 71&rsquor; Curtis Jones · 89&rsquor;","1","0","Aston Villa","4-4-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League","Liverpool","Home",990,7,4,2,4,1,3,12,25,9,8,2,6,5,12,18,0
"656","Premier League","2020-07-05","Premier League (Matchweek 33)","Liverpool","4-3-3",2,0.7,"Sadio Mané · 71&rsquor; Curtis Jones · 89&rsquor;","1","0","Aston Villa","4-4-1-1",0,0.7,"","1","0","https://fbref.com/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League","Aston Villa","Away",990,8,5,4,3,1,3,13,23.1,10,12,1,11,17,25,27,0
"657","Premier League","2020-07-05","Premier League (Matchweek 33)","Southampton","4-4-2",1,0.6,"Che Adams · 16&rsquor;","1","0","Manchester City","4-3-3",0,3.2,"","2","0","https://fbref.com/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League","Southampton","Home",990,20,13,3,14,3,6,18,33.3,12,19,11,8,27,47,59,1
"658","Premier League","2020-07-05","Premier League (Matchweek 33)","Southampton","4-4-2",1,0.6,"Che Adams · 16&rsquor;","1","0","Manchester City","4-3-3",0,3.2,"","2","0","https://fbref.com/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League","Manchester City","Away",990,16,10,6,5,5,8,14,57.1,6,4,1,3,9,25,12,1
"659","Premier League","2020-07-06","Premier League (Matchweek 33)","Tottenham Hotspur","4-3-3",1,0.5,"Michael Keane (OG) · 24&rsquor;","3","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League","Tottenham Hotspur","Home",990,13,7,3,8,2,0,7,0,7,11,4,7,7,20,26,0
"660","Premier League","2020-07-06","Premier League (Matchweek 33)","Tottenham Hotspur","4-3-3",1,0.5,"Michael Keane (OG) · 24&rsquor;","3","0","Everton","4-4-2",0,0.5,"","2","0","https://fbref.com/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League","Everton","Away",990,10,8,5,5,0,4,11,36.4,7,13,4,9,10,20,23,0
"661","Premier League","2020-07-07","Premier League (Matchweek 34)","Crystal Palace","4-5-1",2,1.5,"Wilfried Zaha · 34&rsquor; Christian Benteke · 72&rsquor;","1","0","Chelsea","4-3-3",3,1.9,"Olivier Giroud · 6&rsquor; Christian Pulisic · 27&rsquor; Tammy Abraham · 71&rsquor;","0","0","https://fbref.com/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League","Crystal Palace","Home",990,19,11,10,6,3,9,22,40.9,13,13,2,11,14,33,19,0
"662","Premier League","2020-07-07","Premier League (Matchweek 34)","Crystal Palace","4-5-1",2,1.5,"Wilfried Zaha · 34&rsquor; Christian Benteke · 72&rsquor;","1","0","Chelsea","4-3-3",3,1.9,"Olivier Giroud · 6&rsquor; Christian Pulisic · 27&rsquor; Tammy Abraham · 71&rsquor;","0","0","https://fbref.com/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League","Chelsea","Away",990,21,10,9,10,2,6,13,46.2,7,15,5,10,19,40,26,1
"663","Premier League","2020-07-07","Premier League (Matchweek 34)","Watford","4-2-3-1",2,1.2,"Craig Dawson · 10&rsquor; Danny Welbeck · 55&rsquor;","2","0","Norwich City","4-2-3-1",1,1.2,"Emi Buendía · 4&rsquor;","4","0","https://fbref.com/en/matches/7e51a0cb/Watford-Norwich-City-July-7-2020-Premier-League","Watford","Home",990,21,10,14,6,1,11,27,40.7,16,10,3,7,14,35,9,0
"664","Premier League","2020-07-07","Premier League (Matchweek 34)","Watford","4-2-3-1",2,1.2,"Craig Dawson · 10&rsquor; Danny Welbeck · 55&rsquor;","2","0","Norwich City","4-2-3-1",1,1.2,"Emi Buendía · 4&rsquor;","4","0","https://fbref.com/en/matches/7e51a0cb/Watford-Norwich-City-July-7-2020-Premier-League","Norwich City","Away",990,19,7,13,3,3,5,10,50,5,8,0,8,11,30,32,0
"665","Premier League","2020-07-07","Premier League (Matchweek 34)","Arsenal","3-4-3",1,1.1,"Pierre-Emerick Aubameyang · 21&rsquor; Eddie Nketiah · 75&rsquor;","1","1","Leicester City","3-4-3",1,0.9,"Jamie Vardy · 84&rsquor;","0","0","https://fbref.com/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League","Arsenal","Home",974,6,4,3,1,2,2,6,33.3,4,8,1,7,16,22,15,0
"666","Premier League","2020-07-07","Premier League (Matchweek 34)","Arsenal","3-4-3",1,1.1,"Pierre-Emerick Aubameyang · 21&rsquor; Eddie Nketiah · 75&rsquor;","1","1","Leicester City","3-4-3",1,0.9,"Jamie Vardy · 84&rsquor;","0","0","https://fbref.com/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League","Leicester City","Away",990,17,12,8,9,0,9,15,60,6,12,2,10,8,25,20,0
"667","Premier League","2020-07-08","Premier League (Matchweek 34)","Manchester City","4-3-3",5,2.8,"Gabriel Jesus · 10&rsquor; Riyad Mahrez · 21&rsquor; Federico Fernández (OG) · 58&rsquor; David Silva · 65&rsquor; Raheem Sterling · 90+1&rsquor;","0","0","Newcastle United","4-4-1-1",0,0.3,"","0","0","https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League","Manchester City","Home",990,5,1,2,3,0,0,8,0,8,12,5,7,15,20,11,0
"668","Premier League","2020-07-08","Premier League (Matchweek 34)","Manchester City","4-3-3",5,2.8,"Gabriel Jesus · 10&rsquor; Riyad Mahrez · 21&rsquor; Federico Fernández (OG) · 58&rsquor; David Silva · 65&rsquor; Raheem Sterling · 90+1&rsquor;","0","0","Newcastle United","4-4-1-1",0,0.3,"","0","0","https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League","Newcastle United","Away",990,15,11,10,4,1,5,19,26.3,14,15,8,7,11,26,17,2
"669","Premier League","2020-07-08","Premier League (Matchweek 34)","West Ham United","4-2-3-1",0,1.6,"","1","0","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 38&rsquor;","1","0","https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League","West Ham United","Home",990,19,16,8,7,4,6,14,42.9,8,5,1,4,7,26,17,0
"670","Premier League","2020-07-08","Premier League (Matchweek 34)","West Ham United","4-2-3-1",0,1.6,"","1","0","Burnley","4-4-2",1,0.9,"Jay Rodriguez · 38&rsquor;","1","0","https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League","Burnley","Away",990,17,14,11,4,2,12,25,48,13,22,9,13,9,26,44,1
